From,To,Mean,Std. Dev
Dongjiakou-192facca7a0e,Nansha-30b0e011c238,5459.667983483574,0.0
Karimun-129f2fb1bc00,Hong Kong-0c90bc71ba92,4604.079388915555,88.73887665296657
Hong Kong-0c90bc71ba92,Karimun-129f2fb1bc00,13974.37029730887,0.0
Odden-b7d736f50f00,Agioi Theodoroi-7d3292626911,459.7015221796659,78.75578245984396
Agioi Theodoroi-7d3292626911,Odden-b7d736f50f00,4341.234525152322,0.0
Icdas-bdb5025eb89f,Nemrut Bay-e89f801cf7ac,4333.093194300669,0.0
Nemrut Bay-e89f801cf7ac,Icdas-bdb5025eb89f,6881.930874591552,1399.4176884720673
Licata-65d8790884e7,Castellon-08c2845d53fd,9846.51526994663,0.0
Castellon-08c2845d53fd,Licata-65d8790884e7,4629.4403881542,0.0
Castellon-08c2845d53fd,Sarroch-5e39efaa7d08,2105.743993817644,0.0
Sarroch-5e39efaa7d08,Castellon-08c2845d53fd,41818.597622129135,59.65536703128903
Supsa-4307a17898f5,Pivdennyi-2a9246bd7341,11147.749665219993,0.0
Pivdennyi-2a9246bd7341,Supsa-4307a17898f5,15996.639718952634,134.02662386990932
Sarroch-5e39efaa7d08,Mersin-96488f75954b,9590.777684945286,4215.773059152149
Mersin-96488f75954b,Sarroch-5e39efaa7d08,2081.6778330802636,4133.710638465282
Salcombe Harbor-3e15227ecf9a,Cherbourg-61cd5e165c61,2406.714338168955,0.0
Cherbourg-61cd5e165c61,Salcombe Harbor-3e15227ecf9a,16727.07034620125,2616.4951648632914
Gibraltar-1fcc4603c786,Trieste-2aed856f346e,1031.472795561064,7932.8484897924
Trieste-2aed856f346e,Gibraltar-1fcc4603c786,8383.382389249588,0.0
Augusta-facbcc9badd3,Tarragona-75e622055165,5552.818151163014,0.0
Tarragona-75e622055165,Augusta-facbcc9badd3,5521.185505206082,2549.477427242241
Sarroch-5e39efaa7d08,Az Zawiyah-55a0bc1ebc27,9685.519729069205,0.0
Az Zawiyah-55a0bc1ebc27,Sarroch-5e39efaa7d08,12330.942030593103,0.0
Genoa-65f8cdf3c546,Malta Freeport-d3fb8c6279a1,1112.7378520714453,0.0
Malta Freeport-d3fb8c6279a1,Genoa-65f8cdf3c546,6535.433899987104,1280.5793055009456
Vatika Bay-443d87c3c171,Yithion-2326abdb26a1,1283.302367925193,0.0
Yithion-2326abdb26a1,Vatika Bay-443d87c3c171,13497.47330521943,0.0
Coden-32c1141edbaa,Coatzacoalcos-230dbf9a65a3,997.2491519728522,91.14846040633482
Coatzacoalcos-230dbf9a65a3,Coden-32c1141edbaa,6690.840629636,119.63028500126497
Coden-32c1141edbaa,Freeport-fd2e0532af21,8235.03919776459,0.0
Freeport-fd2e0532af21,Coden-32c1141edbaa,6495.2852243398975,0.0
Freeport-fd2e0532af21,Pascagoula-7c3cc504a701,981.2839034481309,0.0
Pascagoula-7c3cc504a701,Freeport-fd2e0532af21,27843.545989526872,758.3505680477056
Livorno-706a305f41ba,Arzew-4edb5359fa3e,6217.4162500940465,0.0
Arzew-4edb5359fa3e,Livorno-706a305f41ba,13123.596564385467,6312.940123001817
Butinge Terminal-f297ef573599,Skagen Havn-db9fa00eadc5,2034.925360268493,0.0
Skagen Havn-db9fa00eadc5,Butinge Terminal-f297ef573599,4939.126628829819,692.7236683370292
Veere-9fbd840d0ab7,Barhoft-78b54c170ecc,663.5270318455347,0.0
Barhoft-78b54c170ecc,Veere-9fbd840d0ab7,1337.0479711056612,0.0
Hvide Sande-16808f498302,Gdansk-34ceedb9667f,4639.198650962712,2741.9857889420805
Gdansk-34ceedb9667f,Hvide Sande-16808f498302,8686.254613705092,0.0
Tenes-bcf7a64fa258,Milazzo-fab25159eebe,2955.7901573292215,0.0
Milazzo-fab25159eebe,Tenes-bcf7a64fa258,5860.37471740832,0.0
Mostaganem-442f884f1f1d,Trieste-2aed856f346e,1787.248881778286,1422.677305863528
Trieste-2aed856f346e,Mostaganem-442f884f1f1d,259.1141869906364,0.0
Taman-9f1125c5b4b6,Ain Sukhna-1a3e7c53d691,5042.052709686841,1083.9732048196013
Ain Sukhna-1a3e7c53d691,Taman-9f1125c5b4b6,3176.128816746827,0.0
Salcombe Harbor-3e15227ecf9a,Bilbao-8ca9c71dff9e,1766.1512545881715,0.0
Bilbao-8ca9c71dff9e,Salcombe Harbor-3e15227ecf9a,4662.55687820309,4117.114807796816
Gothenburg-de0033e99214,Le Havre-4c8da7f30f05,2928.6651714087916,0.0
Le Havre-4c8da7f30f05,Gothenburg-de0033e99214,4847.751719855369,1028.9328397312343
Motril-39f10e0758f3,Corpus Christi-7a30d31f121f,850.6048760417697,164.28179049461545
Corpus Christi-7a30d31f121f,Motril-39f10e0758f3,3736.64526024,135.25761339945223
Le Havre-4c8da7f30f05,Las Palmas-5d1a8657373a,9552.448510350107,0.0
Las Palmas-5d1a8657373a,Le Havre-4c8da7f30f05,4696.109117315336,83.67261060611068
Icdas-bdb5025eb89f,Rotterdam-92c070ce8e92,6178.674076579081,0.0
Rotterdam-92c070ce8e92,Icdas-bdb5025eb89f,1142.4196671455304,0.0
Lattakia-67536d3025ac,Ceyhan-3b530c868db0,5470.655433837378,0.0
Ceyhan-3b530c868db0,Lattakia-67536d3025ac,3845.576376466745,0.0
Ras Gharib-305f907eb640,Kochi-cc7460ea0c71,240.5592202097467,0.0
Kochi-cc7460ea0c71,Ras Gharib-305f907eb640,1112.4800243479979,0.0
Escombreras-8ff2f5149d51,Tenes-bcf7a64fa258,609.1094230997339,0.0
Tenes-bcf7a64fa258,Escombreras-8ff2f5149d51,19172.702281812817,0.0
Malta Freeport-d3fb8c6279a1,El Hamra Oil Terminal-c68ec7f166d6,2442.839546851519,0.0
El Hamra Oil Terminal-c68ec7f166d6,Malta Freeport-d3fb8c6279a1,2629.7338221692535,661.9568268257106
Cartagena-c83bf0dcc291,Escombreras-8ff2f5149d51,7450.816801759677,0.0
Escombreras-8ff2f5149d51,Cartagena-c83bf0dcc291,6908.047533801052,0.0
Sao Sebastiao-0bca302110e4,Singapore-bfe15a9e31a0,12931.273927556236,0.0
Singapore-bfe15a9e31a0,Sao Sebastiao-0bca302110e4,2835.1293699946864,0.0
Tanjung Pelepas-71ae886ba35d,Pasir Gudang-afa2862ca9bc,1971.0435401287177,104.93067305704237
Pasir Gudang-afa2862ca9bc,Tanjung Pelepas-71ae886ba35d,1731.9516186442456,0.0
Denia-8b8aafb3cc5b,Tarragona-75e622055165,3443.661483515889,0.0
Tarragona-75e622055165,Denia-8b8aafb3cc5b,1288.2086514322577,875.7565997061888
Suez-4ad378ddd198,Al Muajjiz Terminal-e69352f09461,2922.5848482195356,3443.9909280806664
Al Muajjiz Terminal-e69352f09461,Suez-4ad378ddd198,7356.952067336457,0.0
Jeddah-17dce7ee2e7d,Fujairah-ca26fade3b91,5447.5157690666265,0.0
Fujairah-ca26fade3b91,Jeddah-17dce7ee2e7d,3104.709008067298,0.0
Sarroch-5e39efaa7d08,Malta Freeport-d3fb8c6279a1,470.43785614060454,0.0
Malta Freeport-d3fb8c6279a1,Sarroch-5e39efaa7d08,1844.0601513084837,1549.1409980958672
Salcombe Harbor-3e15227ecf9a,Santa Panagia-efd40d901d95,2046.4364411677261,0.0
Santa Panagia-efd40d901d95,Salcombe Harbor-3e15227ecf9a,5355.5919219635025,0.0
Castellon-08c2845d53fd,Malta Freeport-d3fb8c6279a1,1823.8170198433866,0.0
Malta Freeport-d3fb8c6279a1,Castellon-08c2845d53fd,1564.4780705245876,569.1698510270411
Genoa-65f8cdf3c546,Ambelaki-f95bf05978df,429.64811782796016,0.0
Ambelaki-f95bf05978df,Genoa-65f8cdf3c546,4271.568615233823,0.0
Nieuwpoort-43a962e9aa39,Whiffen Head-9d95e17d2034,6327.575099309023,586.5033873702018
Whiffen Head-9d95e17d2034,Nieuwpoort-43a962e9aa39,6145.221579119556,279.39870150078707
Darlowo-a7f23aa9b616,Gdansk-34ceedb9667f,1876.8501585287931,30.183979524636303
Gdansk-34ceedb9667f,Darlowo-a7f23aa9b616,1378.119501612098,0.0
Bourgas-16d93a3bfdd3,Supsa-4307a17898f5,594.6951144670371,0.0
Supsa-4307a17898f5,Bourgas-16d93a3bfdd3,558.3661757425364,0.0
Augusta-facbcc9badd3,Bizerte-7acaf9640d06,7807.7300985201155,0.0
Bizerte-7acaf9640d06,Augusta-facbcc9badd3,3226.2640423188973,0.0
Neapolis-e3a053861e52,Ceyhan-3b530c868db0,2798.0606490814052,0.0
Ceyhan-3b530c868db0,Neapolis-e3a053861e52,6051.865718300518,0.0
Kukup-739aed8dab99,Singapore-bfe15a9e31a0,6369.769324007846,0.0
Singapore-bfe15a9e31a0,Kukup-739aed8dab99,5034.056852860404,452.8978141629541
Al Basrah-1fc976f51917,Sikka-2412f3454235,888.0106843578708,0.0
Sikka-2412f3454235,Al Basrah-1fc976f51917,10670.665387239931,0.0
New Mangalore-db679cd54805,Fujairah-ca26fade3b91,3214.2713451106947,801.6295014884282
Fujairah-ca26fade3b91,New Mangalore-db679cd54805,173.37814918781612,0.0
Bandar Khomeyni-469b12bf5317,Al Basrah-1fc976f51917,1797.4780575129948,0.0
Al Basrah-1fc976f51917,Bandar Khomeyni-469b12bf5317,12579.196213485791,0.0
Khor Fakkan-6317b39e2dcf,Tanjung Pelepas-71ae886ba35d,1780.2904388722088,0.0
Tanjung Pelepas-71ae886ba35d,Khor Fakkan-6317b39e2dcf,5925.381398647247,0.0
Tanjung Pelepas-71ae886ba35d,Fujairah-ca26fade3b91,5888.62735473985,126.48064591599515
Fujairah-ca26fade3b91,Tanjung Pelepas-71ae886ba35d,4957.918102043968,634.4836429898644
Khor Fakkan-6317b39e2dcf,Khor al Zubair-6ac463d74ecd,738.5549247758091,0.0
Khor al Zubair-6ac463d74ecd,Khor Fakkan-6317b39e2dcf,3931.4618755626843,0.0
Khor al Zubair-6ac463d74ecd,Fujairah-ca26fade3b91,561.7976721369281,0.0
Fujairah-ca26fade3b91,Khor al Zubair-6ac463d74ecd,2955.384258161493,0.0
Fujairah-ca26fade3b91,Bin Qasim-80d463699f40,1670.8241958084072,0.0
Bin Qasim-80d463699f40,Fujairah-ca26fade3b91,8271.879271972362,472.2937846602471
Fujairah-ca26fade3b91,Shuaiba-f453b0bc3593,18004.129293945134,268.7640088636074
Shuaiba-f453b0bc3593,Fujairah-ca26fade3b91,8352.243400944186,29.398124617626138
Mina Abd Allah-32fa51f996b2,Shuaiba-f453b0bc3593,21522.62933565633,869.6163819021233
Shuaiba-f453b0bc3593,Mina Abd Allah-32fa51f996b2,15468.233379695857,785.1262442096784
Fujairah-ca26fade3b91,Suez-4ad378ddd198,1765.576159151461,0.0
Suez-4ad378ddd198,Fujairah-ca26fade3b91,5002.460852008453,296.8043990402311
De Kastri-152e8b122f41,Incheon-e1adfc095464,2694.469693937587,0.0
Incheon-e1adfc095464,De Kastri-152e8b122f41,15095.587342205108,0.0
Yokohama-aa8f1ab13ec7,De Kastri-152e8b122f41,13414.813417144172,0.0
De Kastri-152e8b122f41,Yokohama-aa8f1ab13ec7,8562.768876054915,0.0
Pohang-b563bc92ffb3,Gwangyang-11ecb2ca4f7f,1361.988089477007,0.0
Gwangyang-11ecb2ca4f7f,Pohang-b563bc92ffb3,1127.76508433048,259.2629047883805
Trieste-2aed856f346e,Kalamata-017d361a10bc,10868.632821240715,0.0
Kalamata-017d361a10bc,Trieste-2aed856f346e,11267.40294864347,0.0
El Palito-45b3dde23b18,Punta Cardon-a3b8a4418174,2046.1582537012102,0.0
Punta Cardon-a3b8a4418174,El Palito-45b3dde23b18,5191.090477639893,0.0
Cayo Moa Grande-de440accf880,Nicaro-631a50aefa47,8970.136296711335,0.0
Nicaro-631a50aefa47,Cayo Moa Grande-de440accf880,28233.231832728197,0.0
Nicaro-631a50aefa47,Guaranao Bay-80e98c0db688,11777.871832916033,1120.8461095074867
Guaranao Bay-80e98c0db688,Nicaro-631a50aefa47,4836.386579806236,562.1208230541574
Matanzas-0c7cf8ac0c2c,El Palito-45b3dde23b18,40667.86740687568,0.0
El Palito-45b3dde23b18,Matanzas-0c7cf8ac0c2c,2545.4839163992538,1472.6220498210387
Willemstad-9cf9d3381517,Amuay Bay-5e4554330016,27076.8212363234,738.7502429063106
Amuay Bay-5e4554330016,Willemstad-9cf9d3381517,1966.158124218062,0.0
Amuay Bay-5e4554330016,Felton-75d2c607efac,3653.6519323140155,1857.9163564289393
Felton-75d2c607efac,Amuay Bay-5e4554330016,6393.906412056156,0.0
Puerto La Cruz-04e122120f88,Nicaro-631a50aefa47,3480.855955228034,0.0
Nicaro-631a50aefa47,Puerto La Cruz-04e122120f88,974.0882789968606,603.8839993419293
Punta Cardon-a3b8a4418174,Matanzas-0c7cf8ac0c2c,24951.64475177707,1112.800683974638
Matanzas-0c7cf8ac0c2c,Punta Cardon-a3b8a4418174,5851.522492314566,186.4993062407781
Felton-75d2c607efac,Punta Cardon-a3b8a4418174,9820.436486261317,491.74668047586874
Punta Cardon-a3b8a4418174,Felton-75d2c607efac,5929.153253159782,0.0
Guaranao Bay-80e98c0db688,Amuay Bay-5e4554330016,4789.845117449988,453.7590977941242
Amuay Bay-5e4554330016,Guaranao Bay-80e98c0db688,535.7481164707807,1190.6218145169112
Willemstad-9cf9d3381517,Punta Cardon-a3b8a4418174,1793.2391214053976,774.7637065708929
Punta Cardon-a3b8a4418174,Willemstad-9cf9d3381517,3403.180096052353,0.0
Oranjestad-5fc0525971c3,El Palito-45b3dde23b18,1888.152380815025,0.0
El Palito-45b3dde23b18,Oranjestad-5fc0525971c3,5332.046305901267,0.0
Plastun-7b811a43bc16,Gwangyang-11ecb2ca4f7f,29623.139764944615,0.0
Gwangyang-11ecb2ca4f7f,Plastun-7b811a43bc16,5367.641145504988,0.0
Svetlaya-6eec95fd55a4,De Kastri-152e8b122f41,4961.171451772524,1876.5875988807036
De Kastri-152e8b122f41,Svetlaya-6eec95fd55a4,1031.0287134213934,0.0
Jiangyinzhen-12022d1d6cd9,Gwangyang-11ecb2ca4f7f,4860.013700568659,323.89020613871344
Gwangyang-11ecb2ca4f7f,Jiangyinzhen-12022d1d6cd9,714.1419449087891,0.0
Kiire-c1d11e2429fa,Yingkou-54cfde7f5e3d,6478.878981405003,0.0
Yingkou-54cfde7f5e3d,Kiire-c1d11e2429fa,2762.756681176807,0.0
Ceyhan-3b530c868db0,Sugozu-bb976476029b,6746.6158453708,738.8634004303817
Sugozu-bb976476029b,Ceyhan-3b530c868db0,5675.939982027112,0.0
Cartagena-c83bf0dcc291,Malta Freeport-d3fb8c6279a1,10433.101743225585,0.0
Malta Freeport-d3fb8c6279a1,Cartagena-c83bf0dcc291,7547.841453349904,0.0
Kinsale-1edd9b22968e,Chalmette-195ea9ec9b9d,9979.167507469716,883.8302324596434
Chalmette-195ea9ec9b9d,Kinsale-1edd9b22968e,953.8262734199117,0.0
Garyville-04c030e40e80,Texas City-28cb23375401,2066.472967699023,904.9911098640911
Texas City-28cb23375401,Garyville-04c030e40e80,2357.851657968216,0.0
Galveston-80916f3912d8,Port O'connor-8bbd6bb0380c,3990.8058951403573,0.0
Port O'connor-8bbd6bb0380c,Galveston-80916f3912d8,9003.143023505154,0.0
Covenas-76285da2ae54,Port Ingleside-768a671ec8e5,963.2971959987051,0.0
Port Ingleside-768a671ec8e5,Covenas-76285da2ae54,7220.902025916874,0.0
Port Ingleside-768a671ec8e5,Port O'connor-8bbd6bb0380c,4341.9644566503775,0.0
Port O'connor-8bbd6bb0380c,Port Ingleside-768a671ec8e5,9860.563529495726,0.0
Richards Bay-923d4d593558,Tanjung Pelepas-71ae886ba35d,10578.058919948033,41.086296455667735
Tanjung Pelepas-71ae886ba35d,Richards Bay-923d4d593558,5320.066787582514,1319.7346160983352
Dan Terminal-0d7903c587ae,Murmansk-9908e9ea9558,20778.04386830223,0.0
Murmansk-9908e9ea9558,Dan Terminal-0d7903c587ae,10715.300429376479,0.0
Tangier-Mediterranee-20d2f2d15e0b,Salcombe Harbor-3e15227ecf9a,238.21669377282691,292.9098323688063
Salcombe Harbor-3e15227ecf9a,Tangier-Mediterranee-20d2f2d15e0b,11867.56731997272,0.0
Cherbourg-61cd5e165c61,Kalundborg-8a215b9131f6,20574.845152765094,4983.335925774975
Kalundborg-8a215b9131f6,Cherbourg-61cd5e165c61,14809.80919614709,668.011452366545
Murmansk-9908e9ea9558,Wilhelmshaven-34a71cee910d,718.6337494455775,0.0
Wilhelmshaven-34a71cee910d,Murmansk-9908e9ea9558,24797.12981536564,1037.1194694156968
Fawley-a9deff035346,Murmansk-9908e9ea9558,3575.7682809604166,0.0
Murmansk-9908e9ea9558,Fawley-a9deff035346,2363.491806510984,197.02122777586138
Murmansk-9908e9ea9558,Kalundborg-8a215b9131f6,1023.7272047709403,0.0
Kalundborg-8a215b9131f6,Murmansk-9908e9ea9558,17048.0883102544,0.0
Troon-38d199a7c2e1,Finnart Oil Terminal-68b4bb1f9d17,8445.881120156553,0.0
Finnart Oil Terminal-68b4bb1f9d17,Troon-38d199a7c2e1,9958.295293627249,761.6876429267361
Finnart Oil Terminal-68b4bb1f9d17,Rotterdam-92c070ce8e92,12448.10123340912,0.0
Rotterdam-92c070ce8e92,Finnart Oil Terminal-68b4bb1f9d17,30404.82424598563,1150.220337622497
Cape May-485c180b3d95,Marcus Hook-9826103388b5,243.90855781903528,0.0
Marcus Hook-9826103388b5,Cape May-485c180b3d95,15300.966274033228,33.32124521777267
Cape Henlopen-e6bb66ba06d7,Marcus Hook-9826103388b5,8216.901699967726,0.0
Marcus Hook-9826103388b5,Cape Henlopen-e6bb66ba06d7,4752.864958795241,59.606312261485776
Alliance-c82ad425b780,Gramercy-f85565631382,917.1055039186019,1021.8416688038285
Gramercy-f85565631382,Alliance-c82ad425b780,1199.0274367217926,969.2230752935882
St. James-f7d07a0501fa,Port Fourchon-39947b92ce27,24197.454624552953,87.5737804329008
Port Fourchon-39947b92ce27,St. James-f7d07a0501fa,2733.028945957188,463.4037633905429
Philadelphia-51672418fa6a,Houston-453dd058edad,2604.5367358766607,830.680088137413
Houston-453dd058edad,Philadelphia-51672418fa6a,1031.809722572478,0.0
St Croix-746521cb3acc,Galveston-80916f3912d8,1098.5381899508639,1185.2691762936047
Galveston-80916f3912d8,St Croix-746521cb3acc,7161.165289623459,0.0
Salem-85d6cb492b4d,Covenas-76285da2ae54,3366.958946381941,0.0
Covenas-76285da2ae54,Salem-85d6cb492b4d,5284.110240895694,1874.487621344433
Liuheng-c7395faa59ca,Zhoushan-611472facb34,3374.037238541695,0.0
Zhoushan-611472facb34,Liuheng-c7395faa59ca,5362.00483294587,2973.8716575540634
Luhuashan-5fd094510560,Shanghai-0939779c35c2,1552.8898339896482,0.0
Shanghai-0939779c35c2,Luhuashan-5fd094510560,5181.980294581659,0.0
Shengsi-1ff2517a2977,Beilun-16a7df7c1e03,6597.423772273898,0.0
Beilun-16a7df7c1e03,Shengsi-1ff2517a2977,8762.033713963217,144.899182161161
Jinghai-cc7e1300b78d,Zhoushan-611472facb34,6720.707392392133,14.938753816197707
Zhoushan-611472facb34,Jinghai-cc7e1300b78d,1395.195826165034,0.0
Shanghai-0939779c35c2,Beilun-16a7df7c1e03,4189.901016884668,0.0
Beilun-16a7df7c1e03,Shanghai-0939779c35c2,1016.7173647514982,3149.3014666129307
Shanwei-6e2c129929a4,Huizhou-59dc66ffb6ae,2835.5006500834434,0.0
Huizhou-59dc66ffb6ae,Shanwei-6e2c129929a4,1311.411680035418,0.0
Zhanjiang-71e260383bb7,Qinzhou-55f3f1f842bb,4218.126419726909,0.0
Qinzhou-55f3f1f842bb,Zhanjiang-71e260383bb7,795.6123878908552,0.0
Qinzhou-55f3f1f842bb,Nansha-30b0e011c238,25012.18423003123,311.76173037158566
Nansha-30b0e011c238,Qinzhou-55f3f1f842bb,3610.88179909727,0.0
Dongying-5b327b4206b2,Jinzhou Wan-15248fa643b9,2810.767578631912,0.0
Jinzhou Wan-15248fa643b9,Dongying-5b327b4206b2,363.1434277116799,0.0
Dalian-641923403d46,Lanshan-0b14723fa397,1856.3626743038144,520.0845430895862
Lanshan-0b14723fa397,Dalian-641923403d46,3101.790939592854,0.0
Qingdao-910e8b237492,Lanshan-0b14723fa397,9254.09876754058,0.0
Lanshan-0b14723fa397,Qingdao-910e8b237492,4511.157460844168,0.0
Penglai-67e1910b3b9d,Dongying-5b327b4206b2,25679.83720354101,447.15845631813465
Dongying-5b327b4206b2,Penglai-67e1910b3b9d,5326.120897885488,0.0
Changxingdao-5c16d1a2a8e9,Jinghai-cc7e1300b78d,5928.971590617119,120.40160965551799
Jinghai-cc7e1300b78d,Changxingdao-5c16d1a2a8e9,747.3769794057218,0.0
Lianyungang-d7cafdf219cb,Ganyu-b9e49bd08429,196.07656312719433,855.0154546623601
Ganyu-b9e49bd08429,Lianyungang-d7cafdf219cb,4751.307927004853,0.0
Nansha-30b0e011c238,Zhanjiang-71e260383bb7,3456.0762910747085,0.0
Zhanjiang-71e260383bb7,Nansha-30b0e011c238,18963.001110844834,2302.974724038537
Qinglan-dc7e9ab52c44,Huizhou-59dc66ffb6ae,6191.013388484604,0.0
Huizhou-59dc66ffb6ae,Qinglan-dc7e9ab52c44,1974.7502912482048,0.0
Ambelaki-f95bf05978df,Piraeus-c16ef333d5f0,39487.52584028313,0.0
Piraeus-c16ef333d5f0,Ambelaki-f95bf05978df,6945.300682170878,0.0
Kunda-f0b3af4e3e70,St Petersburg-ee5cca05838e,2461.031237561285,0.0
St Petersburg-ee5cca05838e,Kunda-f0b3af4e3e70,2165.3396675726653,872.6244424112492
Portland-f5db7a070334,Limassol-2e76e2e5ad30,3200.5795463329864,0.0
Limassol-2e76e2e5ad30,Portland-f5db7a070334,2754.3131483892403,0.0
Hanstholm-87c89db9ca54,Rotterdam-92c070ce8e92,18345.866111574713,0.0
Rotterdam-92c070ce8e92,Hanstholm-87c89db9ca54,4090.4740436357015,0.0
Singapore-bfe15a9e31a0,Ruwais-1ef3a6e42f3e,9471.472210040252,109.72788013510043
Ruwais-1ef3a6e42f3e,Singapore-bfe15a9e31a0,20588.97815074955,0.0
Khasab-567c7511ef5d,Fujairah-ca26fade3b91,9081.461540253998,0.0
Fujairah-ca26fade3b91,Khasab-567c7511ef5d,23093.296133934968,0.0
Murmansk-9908e9ea9558,Le Havre-4c8da7f30f05,2905.834517802284,0.0
Le Havre-4c8da7f30f05,Murmansk-9908e9ea9558,710.9775215025553,0.0
Murmansk-9908e9ea9558,Donges-29e6374381eb,6546.005922811415,301.1998198400574
Donges-29e6374381eb,Murmansk-9908e9ea9558,25586.508858711346,2103.939730583843
Omisalj-89ece074914b,Malta Freeport-d3fb8c6279a1,1027.688427452788,0.0
Malta Freeport-d3fb8c6279a1,Omisalj-89ece074914b,11784.606748590984,0.0
Bozcaada-66352f54629d,Istanbul-5b38615ba682,13612.907795036952,73.00434876607761
Istanbul-5b38615ba682,Bozcaada-66352f54629d,3183.5707516560174,5.00338829635997
Haifa-3a42a4f6784e,Livorno-706a305f41ba,3011.700807229994,0.0
Livorno-706a305f41ba,Haifa-3a42a4f6784e,45568.28812801941,0.0
Fos-a89094aa52c0,Sidi Kerir-552c943d8b08,310.56599484992665,0.0
Sidi Kerir-552c943d8b08,Fos-a89094aa52c0,3953.345484388992,0.0
Yalta-da31fda042b1,Constantza-8640b9ce4f82,9226.982451489177,0.0
Constantza-8640b9ce4f82,Yalta-da31fda042b1,526.9351676543722,0.0
Capraia Island-6ca31383b286,Livorno-706a305f41ba,578.2248465755417,0.0
Livorno-706a305f41ba,Capraia Island-6ca31383b286,1780.4069568953696,0.0
Gibraltar-1fcc4603c786,Malta Freeport-d3fb8c6279a1,8484.60462932106,1308.2960554919352
Malta Freeport-d3fb8c6279a1,Gibraltar-1fcc4603c786,3922.412057120942,0.0
Wilhelmshaven-34a71cee910d,Philadelphia-51672418fa6a,3885.329953506181,0.0
Philadelphia-51672418fa6a,Wilhelmshaven-34a71cee910d,2893.000440142539,0.0
Mostaganem-442f884f1f1d,Philadelphia-51672418fa6a,3492.3186369527607,511.9999008329922
Philadelphia-51672418fa6a,Mostaganem-442f884f1f1d,8308.614143375415,4428.92439863203
Laizhou-08bba6032811,Zhoushan-611472facb34,2552.796037565596,0.0
Zhoushan-611472facb34,Laizhou-08bba6032811,5045.643987448085,0.0
Hitakatsu-c69c95ac77ac,Bayuquan-2d56aa4f17ec,7455.77557815807,0.0
Bayuquan-2d56aa4f17ec,Hitakatsu-c69c95ac77ac,1266.4062780856837,290.7828669284811
Nakhodka-eaf8326ce14b,Western Yantai-95889f42a047,6267.54193021146,29.830503646503544
Western Yantai-95889f42a047,Nakhodka-eaf8326ce14b,291.4234735179048,0.0
Hastings-13abbef165b1,Rotterdam-92c070ce8e92,15892.301448545026,0.0
Rotterdam-92c070ce8e92,Hastings-13abbef165b1,26180.927327683246,0.0
Baytown-0bbc5d394cf2,Dos Bocas-51ae87032a0e,15573.180352093761,7165.537109758623
Dos Bocas-51ae87032a0e,Baytown-0bbc5d394cf2,1284.5162928162802,0.0
Gibraltar-1fcc4603c786,Good Hope-431d3b6c8970,7632.128133312803,0.0
Good Hope-431d3b6c8970,Gibraltar-1fcc4603c786,5007.044251153236,0.0
Southwest Pass-bcf54ac59c4c,LOOP-c19184b7b547,13226.154237105477,735.4288291799187
LOOP-c19184b7b547,Southwest Pass-bcf54ac59c4c,8507.162383233817,0.0
Nansha-30b0e011c238,Hong Kong-0c90bc71ba92,11310.737664040404,408.98569212207303
Hong Kong-0c90bc71ba92,Nansha-30b0e011c238,6055.851185203057,0.0
Trieste-2aed856f346e,Novorossiysk CPC-3b26a9570fd1,20197.21560836249,759.620230100199
Novorossiysk CPC-3b26a9570fd1,Trieste-2aed856f346e,2624.96355325226,85.5840382106866
Paulsboro-b860100abb51,Corpus Christi-7a30d31f121f,117.23837736329256,0.0
Corpus Christi-7a30d31f121f,Paulsboro-b860100abb51,7305.7555470806665,0.0
Port Ingleside-768a671ec8e5,Algeciras-f1a4cd999637,4720.431335087844,258.28639897793283
Algeciras-f1a4cd999637,Port Ingleside-768a671ec8e5,3526.67989802788,0.0
Whitby-4ab54838ea25,Sullom Voe-ed67292751d4,2774.5678265827396,0.0
Sullom Voe-ed67292751d4,Whitby-4ab54838ea25,2476.904750516826,530.4294474464476
Braithwaite-b1d8281d4bdb,St. James-f7d07a0501fa,303.55647061162625,0.0
St. James-f7d07a0501fa,Braithwaite-b1d8281d4bdb,9689.46792783495,0.0
Hahnville-508f62342994,Saint John-99b5182a722a,13497.508463472921,0.0
Saint John-99b5182a722a,Hahnville-508f62342994,814.9954371658996,1263.0171350806781
Freeport-3415bc29dc8c,Port Ingleside-768a671ec8e5,8190.21294211117,0.0
